sehannie,-1,(0.5555555555555555, 'niesen')
seibold,1,('white', 0.9661)
seregeant,-1,(0.8306878306878307, 'seagren')
shamalnasab,-1,(0.7678872053872053, 'manansala')
shamlock,-1,(0.7527777777777778, 'hosack')
shankline,-1,(0.708994708994709, 'kleinhans')
sharter,1,('white', 0.9722)
shemko,-1,(0.8444444444444446, 'smoke')
sheraski,-1,(0.8055555555555555, 'shakir')
shiefman,-1,(0.8333333333333334, 'ishman')
shionarain,-1,(0.8107142857142858, 'simonian')
shlemovsky,-1,(0.780952380952381, 'molesky')
shlezinger,-1,(0.8708333333333332, 'ehlinger')
shvydka,-1,(0.6761904761904763, 'dvorsky')
siedshlag,1,('white', 0.9776)
sieruc,-1,(0.6972222222222223, 'crise')
sinestinder,-1,(0.7678872053872053, 'reinstein')
skrzupczak,-1,(0.7306878306878307, 'skluzacek')
smith procter,-1,(0.6889245014245015, 'schmitter')
smushkin,-1,(0.8154761904761906, 'huskins')
snyder-phillips,-1,(0.5293650793650794, 'shipley')
sockolove,1,('white', 0.9549)
soldi,-1,(0.7777777777777778, 'godsil')
solie,1,('white', 0.9708)
srirath,-1,(0.621031746031746, 'harris')
st george,1,('white', 0.9051)
stanto-thomas,-1,(0.6340048840048839, 'mattson')
steiner-bejey,-1,(0.7812742812742813, 'steinberger')
stephey,-1,(0.8492063492063493, 'shetley')
stonford,-1,(0.8587962962962963, 'ostendorf')
stoolmaker,-1,(0.7333333333333334, 'tomasko')
strizh,-1,(0.6972222222222223, 'hritz')
stutpard,-1,(0.8055555555555555, 'staudt')
sudzilouski,-1,(0.661976911976912, 'diluzio')
sunstone,-1,(0.7857142857142857, 'stenson')
tautges parisian,-1,(0.5694444444444444, 'gastineau')
teegardin,-1,(0.8128306878306878, 'tangredi')
terralheiro,-1,(0.718073593073593, 'roethler')
therecia,-1,(0.8154761904761906, 'teicher')
thigpen,1,('white', 0.6429)
thompson rea,-1,(0.75, 'thoreson')
thongmark,-1,(0.6232804232804233, 'krogman')
thorne-hawkins,-1,(0.6857142857142858, 'hohenstein')
tiggard,-1,(0.7261904761904763, 'tagg')
tomaceski,-1,(0.7296296296296295, 'mostek')
toruk,-1,(0.7416666666666667, 'tutko')
tranqui,1,('white', 0.8016)
trepanier-grove,-1,(0.7657407407407407, 'tavernier')
tufenghian,-1,(0.6047619047619048, 'hungate')
tyza,-1,(0.7222222222222222, 'zyla')
ugarow,-1,(0.8222222222222223, 'grabow')
uritu,-1,(0.7833333333333333, 'curti')
vaceluke,-1,(0.6388888888888888, 'luecke')
vaghashia,-1,(0.6388888888888888, 'kavanagh')
valdivia-almanza,-1,(0.6814102564102563, 'vallandingham')
valero-mccune,-1,(0.5133903133903134, 'provencal')
van winegarden,-1,(0.8380952380952381, 'vanwagenen')
vargas-enriquez,-1,(0.6736111111111112, 'hargreaves')
vayalumkal,-1,(0.6055555555555555, 'pakula')
veissi,-1,(0.7888888888888891, 'bisesi')
verplanke,-1,(0.8068783068783069, 'peavler')
vissari,-1,(0.7857142857142857, 'sarvis')
wall-fax,-1,(0.7666666666666666, 'falla')
wenzbauer,-1,(0.6962962962962963, 'wanzer')
weretyk,-1,(0.8380952380952381, 'weyer')
weston-allen,-1,(0.7268518518518517, 'santellan')
whary,-1,(0.7833333333333333, 'lawry')
win chien chong,-1,(0.5777777777777777, 'chewning')
wingford,-1,(0.6833333333333332, 'grimwood')
winkelpleck,-1,(0.7453102453102454, 'nickell')
wishahy,-1,(0.6654761904761904, 'hisaw')
woodsterry,-1,(0.7380952380952381, 'royster')
ychowdhury,1,('asian', 0.8267)
yeganians,-1,(0.7592592592592592, 'ganesan')
yelamaneni,-1,(0.707936507936508, 'lineman')
yerxz,-1,(0.6166666666666667, 'ryce')
yu-huang,-1,(0.7130952380952381, 'auyeung')
yunov,-1,(0.8083333333333332, 'youn')
zaluspa,-1,(0.6761904761904761, 'salaz')
zamarnardi,-1,(0.7416666666666667, 'armendariz')
zamorano santillan,-1,(0.5534391534391533, 'altamirano')
zerweckh,-1,(0.8055555555555555, 'reczek')
zimmermanml,1,('white', 0.9481)
zinaropoli,-1,(0.5638888888888888, 'ponzio')
ziotnick,-1,(0.875, 'zinck')
zyrek,-1,(0.7071428571428572, 'zackery')
abronowitz,1,('white', 0.9634999999999999)
abu jubara,-1,(0.6444444444444445, 'rubalcaba')
abutu,-1,(0.5666666666666667, 'tu')
adyel,1,('white', 0.6973999999999999)
albrechtgray,-1,(0.8101851851851851, 'galbreath')
almeida-neto,-1,(0.8611111111111112, 'almeida')
alvarezrodriguez,-1,(0.5568181818181818, 'perezgarcia')
amador morales,-1,(0.6428571428571429, 'delamora')
amarantidis,-1,(0.7174242424242424, 'mastrianni')
ambasan,-1,(0.8492063492063492, 'samaan')
andoor,-1,(0.8611111111111112, 'adorno')
andrzeicik,-1,(0.7630952380952382, 'kendrick')
aning-dei,-1,(0.6962962962962963, 'gianni')
antan,-1,(0.8777777777777778, 'antuna')
anvelink,-1,(0.8194444444444445, 'kaelin')
aquna,-1,(0.8666666666666667, 'gauna')
arsement,-1,(0.7962962962962963, 'martensen')
attebery,1,('white', 0.9146)
balletti,-1,(0.8690476190476191, 'billett')
baloh-jordan,-1,(0.7394179894179894, 'baldonado')
bandagonda,-1,(0.8190476190476191, 'brandao')
bandermark,-1,(0.8047619047619049, 'baranek')
barhydt-miller,-1,(0.594047619047619, 'lamberti')
barra-byrne,-1,(0.7095959595959597, 'berryman')
baszile,-1,(0.7380952380952381, 'zaleski')
beatty-rinnie,-1,(0.7341880341880342, 'breitenstein')
becker mc clure,-1,(0.6055555555555555, 'declerck')
belffi,-1,(0.6527777777777777, 'biffle')
belhaouz,-1,(0.7301587301587302, 'rebholz')
ben blal,-1,(0.7666666666666666, 'beall')
ben-ner,1,('white', 0.9617)
bengermino,-1,(0.7921296296296297, 'benninger')
beran,-1,(0.8777777777777778, 'barren')
berendei,-1,(0.8630952380952381, 'berdine')
berglez,-1,(0.8690476190476191, 'belger')
berlogar,-1,(0.7738095238095238, 'lebarron')
bessor,-1,(0.8333333333333334, 'sobers')
bindrum,-1,(0.7380952380952381, 'dunmire')
bitgener,-1,(0.8796296296296297, 'bettinger')
blaisee,-1,(0.8392857142857143, 'isabelle')
blanchrd,1,('white', 0.6746)
bocich,-1,(0.8333333333333334, 'bocchino')
boerm,1,('white', 0.7841)
bohline,-1,(0.8571428571428572, 'holbein')
bohto,1,('white', 0.8515)
borzachini,-1,(0.7777777777777778, 'bozich')
boulin,1,('white', 0.8991)
bouscayrol,-1,(0.6444444444444445, 'clayborn')
breathour,-1,(0.8518518518518517, 'rothbauer')
brenseth,-1,(0.8392857142857143, 'nethers')
brosseau-cyr,-1,(0.6666666666666666, 'bursey')
brown rigney,-1,(0.748015873015873, 'broering')
brucer,-1,(0.8968253968253969, 'burcher')
bukamier,-1,(0.8690476190476191, 'beaumier')
buldo,-1,(0.8777777777777778, 'bolduc')
bustoswright,-1,(0.6441798941798942, 'titsworth')
calhoun-brown,-1,(0.8461538461538461, 'calhoun')
campuriani,-1,(0.7555555555555555, 'murcia')
canezaro,-1,(0.8154761904761906, 'zarcone')
canucci,1,('white', 0.9449)
cararallo,1,('hispanic', 0.9)
carnarvon,-1,(0.8306878306878307, 'caronna')
carnoski,-1,(0.7023809523809524, 'rasnick')
carrillo-felix,-1,(0.8571428571428571, 'carrillo')
cavin-benson,-1,(0.6441798941798942, 'obenchain')
cereske,-1,(0.8968253968253969, 'creese')
champouh,1,('white', 0.9605)
chichenkova,-1,(0.6380471380471381, 'vecchione')
chikhradze,-1,(0.8047619047619049, 'chaidez')
chinu,-1,(0.8666666666666667, 'chi')
chiquot,1,('hispanic', 0.6406000000000001)
chitro,1,('white', 0.9756)
chouinard-griffin,-1,(0.5313725490196078, 'cirigliano')
cifliku,-1,(0.5238095238095237, 'kulwicki')
cistrump,-1,(0.7579365079365079, 'curtiss')
coicou-alexis,-1,(0.6530321530321529, 'cianciolo')
coker-spor,-1,(0.6916666666666668, 'prospero')
coletosh,-1,(0.7976190476190476, 'costello')
collinsrv,-1,(0.75, 'rollison')
colon-cortes,-1,(0.6349206349206349, 'croston')
courtngy,-1,(0.5472222222222223, 'tryon')
crathorn,1,('white', 0.8785)
cromatie luster,-1,(0.6736111111111112, 'morrisette')
crosiar,-1,(0.7825396825396824, 'carrio')
cypris,-1,(0.6555555555555556, 'sircy')
d herde,-1,(0.6825396825396824, 'vedder')
d'amapo,-1,(0.746031746031746, 'kodama')
daltow,-1,(0.8222222222222223, 'wadlow')
darnika,-1,(0.8380952380952381, 'dakin')
de pinon,-1,(0.7222222222222222, 'dionne')
de'vito,1,('white', 0.9689)
debase,-1,(0.7222222222222223, 'basdeo')
debruin,1,('white', 0.9729000000000001)
