kittlestad,(('black', 0.6565000000000001), 3)
holubik,(('white', 0.9684), 3)
stubbleffield,0
sobkovich,0
voechting,0
hedenstad,0
thimon,0
beygi,0
grazilla,(('hispanic', 0.9915), 3)
hearshberger,0
nosikovskiy,0
teckemeier,0
nourishargy,0
andreanus,0
tralik,0
kelly gorham,(('white', 0.8039000000000001), 1)
resollar,(('hispanic', 0.9677), 3)
drobniewski,0
stenblik,0
henderson-mays,0
luebbermann,0
biuckaghai,0
schiffermueller,0
karush,0
bambrick orian,(('white', 0.9481999999999999), 1)
beldok,0
livingston-browne,0
reckley-van fossen,(('white', 0.9670000000000001), 1)
purmell,(('white', 0.9632), 3)
monescalchi,0
dosterschill,0
smith-bethune,0
abazied,0
kotko,0
poser,(('white', 0.9475), 1)
kozlovsky,0
neahufan,0
kurtzweg,0
leon-alvarez,0
killoran,(('white', 0.9672), 1)
tezikya,0
symonovich,0
raetzer,(('white', 0.9545), 3)
portokalsky,0
saborio,0
whittick,(('white', 0.9591), 3)
porelli,0
froida,0
nienhardt,0
sixonefour,0
skhanklin,0
bayraktarlar,0
camacho o'hara,(('hispanic', 0.8843000000000001), 1)
caro-aguilar,0
reese-shaw,0
beatont,0
aszalos,0
keechle,0
nejent,0
akinosho,0
chanono,0
batres ramirez,(('hispanic', 0.9209), 1)
loanzon,(('white', 0.512), 3)
golanics,0
coszello,(('hispanic', 0.8498), 3)
tomljenovic,0
szynkielewski,0
pisharath,(('asian', 0.8948), 3)
goldwaser,(('white', 0.9636), 3)
deverle,0
saeghi,(('white', 0.8201), 3)
ortega vazquez,(('hispanic', 0.9183), 1)
mcl-gagnon,0
al-tayyib,0
videtzky,0
dachkieva,0
zakutnik,0
louangthilath,0
wibhavi,0
creatia,0
grodweld,0
sot,(('white', 0.961), 3)
pierre-lois,(('black', 0.8545), 3)
catramdos,0
raytses,0
sechehaye,0
koerbis,(('white', 0.9593), 3)
gamang,0
vongkeomany,0
draper gill,(('white', 0.8106), 1)
aca-tetepa,0
sherinian,0
muhrram,0
lauretto,0
sample morrison,(('white', 0.7098), 1)
winmond,(('white', 0.8061), 3)
kusi-gyabaah,0
trotscher,(('white', 0.9431999999999999), 3)
seguil,(('hispanic', 0.7139), 3)
riouch,(('white', 0.9541), 3)
imbrett,0
heerts stevens,(('white', 0.8340000000000001), 1)
filiaulp,0
yagadics,0
sanchez-vegas,0
tausendschoe,0
mejia de rabaso,(('hispanic', 0.9325), 1)
maksymkiv,0
ochoalopez,0
moore givens,(('white', 0.6884999999999999), 1)
peso,0
townsell jackson,(('black', 0.6679999999999999), 1)
chernet,(('white', 0.9245), 3)
huffmeir,(('white', 0.9689), 3)
meveigh,0
alboukai,0
aybar ortega,(('hispanic', 0.8767), 1)
ojomo-joseph,0
giongrande,0
yasgur,0
sapnas,0
arachchige,0
bembynista,0
harper lasley,(('white', 0.7012), 1)
taskerrd,(('white', 0.8698), 3)
bocarsky,0
bartran,(('white', 0.9306), 3)
marckstadt,0
waslif,0
nikonyck,0
verbilis,0
hammarstedt,0
pineda-hernandez,0
nzeuton,0
resutov,(('white', 0.9167000000000001), 3)
matzuka,(('white', 0.9534), 3)
riosminera,0
loechle,0
sparks-hoskins,0
wibbernmeyer,0
maclay blackwell,(('white', 0.9539), 1)
amaury,0
taylor-lehman,0
elieff,0
aleshim,(('white', 0.9606999999999999), 3)
fedela,0
patterson -rose,(('white', 0.7009000000000001), 1)
el qutami,(('black', 0.53), 1)
bounkrongy,0
altrichter,0
obita,0
kimbukusu,0
lakavage,0
arcangelo,(('white', 0.9749), 3)
fekri,0
radisavlevic,0
figueroa-gutierrez,0
ebraheem,0
bostis,0
dedura,0
phelps-sandall,0
mascorros,(('hispanic', 0.9007), 3)
quarneri,(('white', 0.9357), 3)
machu,(('white', 0.6765000000000001), 3)
lundysmith,0
henao romero,(('hispanic', 0.9227), 1)
obnrer,0
alvarez-barrero,0
vecchiet,0
riethmeyer,(('white', 0.9737), 3)
poonchai,0
lawida,0
szcarka,0
fabrisi,(('white', 0.9064), 3)
semenou,(('hispanic', 0.9266), 3)
wiggins-crawford,0
du bore,(('asian', 0.9481999999999999), 1)
korkokie,0
nickerson-akins,0
orendick,(('white', 0.823), 3)
lubiankerdr,0
scafidi-leonard,0
batacias,0
roellin,(('white', 0.813), 3)
surriah,0
perez-guillen,0
janicich,0
ngoulou,0
kennoch,(('white', 0.5742), 3)
kelell,0
lahmaydi,0
lourde,(('white', 0.9689), 3)
orband,(('white', 0.9623999999999999), 3)
sediego,0
mogstad,(('white', 0.9654), 3)
teai,(('asian', 0.8652), 3)
solven,(('asian', 0.7609999999999999), 3)
klingenminer,0
boains,(('asian', 0.6646), 3)
cortesponse,0
zenovieff,0
qavi,0
nodoly,0
reminger,0
streyffeler,0
sole-costa,0
vareika,0
kontogiannis-nagy,0
nicholson-rice,0
brennesholtz,0
mgerdichian,0
turgul,0
ahafonov,0
rocheh,(('white', 0.8321999999999999), 3)
nacaj,0
sodama,0
grafbrohawn,0
kallastumus,0
madruga martinez,(('white', 0.6489), 1)
gebireyes,0
porkhovnik,0
jiyane,0
elsenbroek,0
munichello,(('white', 0.6341), 3)
velenchenko,0
bonaface,0
nierentz,0
kirtadze,0
purnazari,0
bluemanshine,0
crumbler,(('black', 0.8573000000000001), 3)
prigueros,(('hispanic', 0.9329000000000001), 3)
dulcik,0
dunson-landon-bouldn,0
cothey,0
petersson,(('white', 0.8629000000000001), 3)
perranova,(('white', 0.9409000000000001), 3)
vouras-dolan,0
sbihli,0
decianne,0
farios,(('white', 0.9155), 3)
steuble,0
vanderweyse,0
pepty,0
kegulian,0
escapule,0
germunson,0
lenot,0
angry,0
mvay,(('white', 0.8742), 3)
makes cry,0
haffman,(('white', 0.8911), 3)
raslavich,0
alerhand,(('white', 0.9484), 3)
kundala,0
hapfield,0
dalious,0
gillaizeau,0
parsonds,(('white', 0.9270999999999999), 3)
ladysz,0
herwegh,0
vidal perez,(('hispanic', 0.7582), 1)
ittiq,0
liptert,0
amonoo mensaly,0
claud,(('white', 0.6618), 1)
plochberger,0
victoer,(('white', 0.5346), 3)
lontri,0
vaid-raizada,0
di giovavavtonio,0
williams-thomas,0
gracas de veus,(('white', 0.42200000000000004), 1)
kellitt,0
ezugwu,0
unerden,0
shoemakewade,0
gajara,0
williams-boone,0
trzaskoma,(('white', 0.9723999999999999), 3)
genszler,0
bohlman,(('white', 0.9712000000000001), 1)
nearon,(('white', 0.9245), 3)
sajnacka,0
goeler,0
janamala,0
amick-grave,0
redlisky,0
karalerchik,0
khataokhotan,0
tsirkina,0
saulsbry,0
lorenti-wann,0
sweczek,0
wilson veider,(('white', 0.6972), 1)
zlotshewer,0
begeansma,0
sichori,(('white', 0.9553), 3)
kaszyk,(('white', 0.9745), 3)
sengsawang,0
couturier-coleman,0
rozolo,0
sanders-evans,0
nanaszko,0
torgunakov,0
baes landsheft,0
cohen-taylor,0
johnson morrow,(('white', 0.6154999999999999), 1)
schlotfeldt,0
vonczenkow,0
rabusic,(('white', 0.9490999999999999), 3)
hershour,0
mprroson,0
cunsenza,0
kittilsby,0
shreinivasan,(('asian', 0.9279999999999999), 3)
ronage,0
abushamma,(('hispanic', 0.9551389143730887), 2)
pichaco,(('white', 0.9185), 3)
kaluna,0
maluchnik,0
fraaza,0
ricketts-thomas,0
cryor-harner,0
bowleswhitfield,0
gramstad,(('white', 0.968), 3)
alvanitakis,0
tumanut,(('white', 0.9372), 3)
argabrite,0
ntimih,0
zaresis,0
burgstahler,0
diaz-iniguez,0
pederser,0
beshany,0
hvasti,0
howard-hall,0
narimanfar,0
rodriguez-degonzalez,0
jonvik,0
lacrow,0
moutzouros,0
nourenberg,0
dudyan,0
hernandez-antonsanti,0
milkes,(('white', 0.8490000000000001), 3)
curalov,0
chakin,(('white', 0.8065000000000001), 3)
jaursch,0
shoudy,0
greenamyer,(('white', 0.9631000000000001), 3)
ramadath,0
koszeghy,0
tkoch,(('white', 0.9689), 3)
aggelozis,0
patsogiannis,0
doskow,0
rudski,0
riccio,(('white', 0.9673999999999999), 1)
kasuya,0
stebelska,0
wikow,0
mccaffrey ha,(('white', 0.9626), 1)
cruz algarin,(('hispanic', 0.8623999999999999), 1)
jaensch-lee,0
hinostrosa-reyna,0
jugos,0
cojucar,0
pels-wetzel,0
caughey,(('white', 0.9684999999999999), 1)
weqwe,0
daerda,0
martin miller,(('white', 0.7746999999999999), 1)
fiefer,0
sandowick,0
desanjorge,0
joelioes,0
quayson-sackey,0
hawerchuk,0
kocher-moar,0
latomr,0
depusior,0
hovdosh,0
monge rodriguez,(('hispanic', 0.8170999999999999), 1)
lalack,(('white', 0.9115000000000001), 3)
guadarrama-merino,0
danialian,0
vonbussenius,0
henritze,(('white', 0.9654), 3)
lottdaley,0
suvill,0
steinholt,0
nguyen-zeh,0
kaleikini,0
chapaitis,0
adajian,0
smith-hightower,0
punk,(('white', 0.9562), 3)
perez-madina,0
lovaloy,(('white', 0.9742000000000001), 3)
townsell-wyatt,0
degalbert,0
tuluk,(('white', 0.9218999999999999), 3)
dunny,(('white', 0.8234999999999999), 3)
tolendo,0
quipp,0
yosifova,0
meskinimood,0
vitolich,0
esteitieh,0
corsaird,0
ewski,0
tembur,0
lussnig,0
onrad,0
kanetski,0
cutting-speed,0
mallow orr,(('white', 0.9431), 1)
niconar,0
marinacci,0
duddly,(('white', 0.9803000000000001), 3)
glaneer,(('white', 0.9712999999999999), 3)
wathy,0
benhafoune,0
charbonnier,(('white', 0.7624), 3)
helmacy,0
castano alvarez,(('hispanic', 0.7694), 1)
mittelbach,0
garetti,0
meynor,0
paulino-felix,0
artiga-garcia,0
settlmeyer,0
hoylo,0
kurcsis,0
eugarth,0
gamston,0
stepach,(('white', 0.9597), 3)
burritsch,0
meadrd,0
mangal,(('asian', 0.38780000000000003), 1)
cangurel,0
pitkens,(('white', 0.5863), 3)
manjiyani,0
mcleud,0
ishida,(('asian', 0.8255), 1)
shivaprakasha,0
licley,0
wint,(('black', 0.5489999999999999), 1)
scongefurno,0
scott-beasly,0
badamas,(('white', 0.7617), 3)
martyres,(('hispanic', 0.7184), 3)
skoniezcny,(('white', 0.9962000000000001), 3)
lelchiona,0
guhathakurta,0
adala,(('white', 0.9826), 3)
fegtzer,(('white', 0.9690000000000001), 3)
vengath,0
dammschroeder,0
doungnetre,0
groepper,(('white', 0.9779000000000001), 3)
eugenio-badua,0
handing,0
goulet-steinke,0
linerode,0
barnhart,(('white', 0.9460999999999999), 1)
piolatto,0
patluk,0
pourmorazi,(('white', 0.9655), 2)
hosseinyoun,0
dmach,0
thanooson,0
kokkinqs,0
necheff,0
mayfield-miller,0
simlamany,0
hanciles,(('black', 0.5379999999999999), 3)
pfirsching,0
meltonm,(('white', 0.8229000000000001), 3)
jeyanathan,0
jayag,0
zvenigorodskaya,0
duesperhoft,0
aldamiz-echebarria,0
hadous,0
rosecrants,(('white', 0.9540000000000001), 3)
wlodraski,0
kaewcholcram,0
lramirez,(('hispanic', 0.9367), 3)
petersen-brown,0
rofaeul,0
kobeissie,0
staniowski,0
sagmaquen,0
grubler,0
holidis,0
thackrah,0
olokpa,0
skubizewski,0
mcguire scanapico,(('white', 0.8956000000000001), 1)
rajabopalan,(('asian', 0.9609000000000001), 3)
neath,(('white', 0.9661), 3)
sekol,0
bagios,0
shrimelin,0
phatth,0
blakeley-simao,0
averkieff,0
klaczyk,0
murashko,0
sirvisetty,0
sklenchar,(('white', 0.9611), 3)
shobanjo,0
lelling,(('white', 0.9423999999999999), 3)
zloczewski,0
belgard-martinez,0
hinojosa-wells,0
britford,0
llaqui,0
immendorf,0
szokody,0
douramakos,0
hazelewood,(('white', 0.8442000000000001), 3)
thomas-kaholoaa,0
raeann,0
demita,0
depape,(('white', 0.9762000000000001), 3)
dasanayaka,0
virmalo,0
berens-brownmiller,0
candeago,0
esterburg,0
moragnel,(('black', 0.7626000000000001), 3)
segraves,(('white', 0.925), 1)
baritugo,0
balczon,(('hispanic', 0.6233), 3)
coughaunour,0
alkuwari,0
borg-cardona,0
karnash,(('white', 0.9673), 3)
zabrana limardo,0
bakpessi,0
dimoh-ervin,0
hartnedy,(('white', 0.9434), 3)
domm,0
fehlnerconley,0
hovakim,0
rockcliff,0
estorlano,0
mexida,0
young-malin,0
canullas,0
darapheth,0
kobberman,0
yedenk,0
raube'wilson,0
abramcyzk,(('white', 0.9854999999999999), 3)
alizomor,0
venterea,(('white', 0.8248000000000001), 3)
cuevas loza,(('hispanic', 0.8805), 1)
almozrouei,0
crognalo,0
kahawitage,0
prommuang,0
onbas,0
piovoso,0
estanislao-hernand,0
nunez moulton,(('hispanic', 0.9120999999999999), 1)
salza,0
doubenski,0
mcqueen hooker,(('white', 0.6015999999999999), 1)
wallowitch,0
hilares,(('white', 0.9212), 3)
sharrad,(('white', 0.9301), 3)
kouskousoglou,0
boisaubin,0
van howten,(('white', 0.516), 1)
komarivelli,0
laura kayalleh,(('white', 0.6818000000000001), 1)
garcta,0
finochi,(('white', 0.9639), 3)
godmundsson,0
damison,(('black', 0.6456000000000001), 3)
nacol,0
baiocco,0
tarkov,0
hecocks,0
milord-sims,0
gramsom,0
godri,(('white', 0.882), 3)
xenae,0
schwartz zyc,(('white', 0.9677), 1)
lewis-holder,0
ramaiez,(('hispanic', 0.9367), 3)
bellinhausen,0
switenbank,0
pschierl,(('white', 0.9749), 3)
bailote,0
einerman,(('white', 0.9948), 3)
valen-sendstad,0
galando,(('white', 0.5401), 3)
tyler-cooper,0
o'con,(('hispanic', 0.8199), 3)
o bryon,0
maguillicutty,0
cebular,0
fariab,(('white', 0.7631), 3)
swope farr,(('white', 0.9131), 1)
shebar,0
kohanfarsi,0
fydell,0
harper-man,(('white', 0.9797), 3)
cruz-neri,0
de mella,(('white', 0.42200000000000004), 1)
sixayaketh,0
occhiopinto,0
sypaseut,0
drabant,0
febels,(('hispanic', 0.8822), 3)
usanga,0
dasgupte,(('asian', 0.8756999999999999), 3)
boshart-lowe,0
shakiroza,0
brassey,(('white', 0.7058), 3)
coxolca,0
bhogapurapu,0
battistini-avera,0
wenninghoff,(('white', 0.9621), 3)
rathansabapa,0
weintrab,(('white', 0.9634999999999999), 3)
zellem,0
riegos,(('hispanic', 0.8453), 3)
kashurba,(('white', 0.9521), 3)
todupunoori,0
zurauskas,0
bennett-feasel,0
aguiari,(('white', 0.5065), 3)
iriarte mariategui,(('hispanic', 0.7651), 1)
kashey,0
rueda ranjel,(('hispanic', 0.9194), 1)
bisch-mcelhaney,0
unzelman,(('white', 0.9798), 3)
iyiade,0
solorozano,0
rubene,0
freighteg,0
conterman,(('white', 0.9547), 3)
shkefati,0
osleger,0
de hoffman,(('white', 0.42200000000000004), 1)
narcisse-dorce,0
dommett,0
karimigeransayeh,0
moncelli,(('white', 0.9826999999999999), 3)
vempuluru,0
roeschenthaler,0
max-dixon williams,(('white', 0.4852), 1)
vetreno,(('white', 0.9699), 3)
adebola,0
alvarez-goughary,0
babajiyavar,0
hendryk,(('white', 0.902), 3)
elexson,(('white', 0.8815000000000001), 3)
snart,(('white', 0.9520000000000001), 3)
pantginis,0
pentello,0
lotner,0
walters mcgeough,(('white', 0.8531), 1)
kandallu,0
idamkue,0
clan,(('white', 0.7240000000000001), 3)
gimms,0
gouldmann,(('white', 0.9604), 3)
polkowska,0
nybank,(('white', 0.9485383961012747), 2)
brunelli-kornkven,0
brenisholtz,0
snowadski,0
sinharamudalige,0
desautel,(('white', 0.8103), 1)
ferincz,(('white', 0.9812000000000001), 3)
lickwola,0
shattack,0
mashapure,0
rodriguez-novo,0
shinsel,(('white', 0.9344), 3)
konkeosisouphanh,0
schearon,(('white', 0.9545), 3)
condado-saucedo,0
bongoy,0
delgadoramirez,0
nook,(('white', 0.9640000000000001), 3)
ekupe,0
tapia-beeman,0
abdiwahab,0
averitte,(('white', 0.9226000000000001), 3)
zeoli,(('white', 0.9743999999999999), 1)
retzner,(('white', 0.9545), 3)
heidarisafa,0
barsdale,0
tchouldjian,0
wasshuber,0
keener-stephens,0
jasany,0
fareer,(('white', 0.9147), 3)
spensberger,(('white', 0.9795), 3)
wuhrer,0
hammerschmitt,(('white', 0.9792000000000001), 3)
gil-regalado,0
obedkine,0
iconis,0
soivey,0
lattuca,0
tsighis,0
hill simmons,(('white', 0.6683), 1)
taraf,(('white', 0.6459999999999999), 3)
jhon,(('white', 0.5882999999999999), 3)
oconnor-arnott,0
graban,0
yaussi,0
allisonn,(('white', 0.8301000000000001), 3)
shapely,(('white', 0.9412999999999999), 3)
ullesit,0
schellberger,0
gabrisha,0
kochenina,0
schepka,0
aghamolla,0
esphorst,0
guwzelman,0
leascandrett,0
tahmaseb,0
jovanovitz,0
