HEYWARD	('black', 0.828)	('white', 'french')
GILLINS	('black', 0.4854)	-1
FUHRMAN	('white', 0.9756999999999999)	('white', 'dutch')
HOARE	('white', 0.8493999999999999)	-1
TEICHER	('white', 0.9595999999999999)	('white', 'dutch')
MCGLADE	('white', 0.9598)	-1
MOTTE	('white', 0.7282)	-1
MARTORANA	('white', 0.9601000000000001)	-1
MAZZOLA	('white', 0.9636)	('white', 'finnish')
MARTORANO	('white', 0.9470999999999999)	('white', 'italian')
CASKEY	('white', 0.9529000000000001)	-1
OETTING	('white', 0.9656)	('white', 'anglo-saxon')
HOBACK	('white', 0.977)	-1
MOTTA	('white', 0.7161)	-1
PLUME	('white', 0.9559000000000001)	-1
KRENZER	('white', 0.9894)	('white', 'dutch')
MCBEATH	('white', 0.6970000000000001)	-1
HESSEL	('white', 0.9723999999999999)	-1
PERGANDE	('white', 0.9615)	-1
GAWEL	('white', 0.9756)	-1
VALASEK	('white', 0.9893000000000001)	('white', 'czech')
BRINKMEYER	('white', 0.9865999999999999)	('white', 'dutch')
BRAFFORD	('white', 0.9152)	('white', 'english')
DONATELLI	('white', 0.9731000000000001)	('white', 'italian')
AUMENT	('white', 0.9879000000000001)	('white', 'french')
SAGASTUME	('hispanic', 0.9320999999999999)	-1
BALLMAN	('white', 0.9597)	('white', 'dutch')
BAYNARD	('white', 0.5726)	('white', 'french')
HESSER	('white', 0.9595)	('white', 'dutch')
MOTTO	('white', 0.9163)	-1
NORGARD	('white', 0.9728)	('white', 'french')
BIRDSELL	('white', 0.9345)	('white', 'english')
COLLEDGE	('white', 0.9823000000000001)	-1
GRUND	('white', 0.9407)	-1
ROBAINA	('hispanic', 0.8726)	-1
PERNA	('white', 0.9455)	-1
ZUCHOWSKI	('white', 0.9748)	('white', 'polish')
RIELLY	('white', 0.9447)	-1
BACKMAN	('white', 0.8957999999999999)	('white', 'dutch')
BOVEY	('white', 0.8868)	-1
SWANTON	('white', 0.9490999999999999)	('white', 'french')
RAUTH	('white', 0.9649)	-1
LUMBERT	('white', 0.9401999999999999)	('white', 'dutch')
SANDEFER	('white', 0.9231)	('white', 'dutch')
FELDMANN	('white', 0.9729000000000001)	('white', 'german')
SNUGGS	('white', 0.7731)	-1
JENKS	('white', 0.9213)	-1
FRONCZAK	('white', 0.9569)	('white', 'polish')
SASAKI	('asian', 0.838)	-1
SKIRVIN	('white', 0.9521)	('white', 'dutch')
PIN	('asian', 0.6014)	None
PIO	('white', 0.6638)	None
PIA	('white', 0.7119)	None
GILLEAN	('white', 0.9209)	('white', 'romanian')
STOUGH	('white', 0.9578)	-1
PRECHT	('white', 0.9577)	-1
WHISENHUNT	('white', 0.9073)	-1
MANKO	('white', 0.9573)	('white', 'adygean')
MANKA	('white', 0.9465)	('white', 'belarusian')
MANKE	('white', 0.9554)	-1
MERICA	('white', 0.9706999999999999)	-1
GUBA	('white', 0.8539)	None
LISZEWSKI	('white', 0.9668000000000001)	('white', 'polish')
EMSWILER	('white', 0.9753000000000001)	('white', 'dutch')
MCDERMITT	('white', 0.9637)	-1
VILCHIS	('hispanic', 0.968)	('white', 'lithuanian')
COSCIA	('white', 0.9626)	('white', 'abkhaz')
GOODROW	('white', 0.9469)	('white', 'russian')
EKERN	('white', 0.9623)	-1
ALFANO	('white', 0.9547)	('white', 'italian')
SWARTHOUT	('white', 0.973)	('white', 'french')
DAYLEY	('white', 0.938)	-1
DIFONZO	('white', 0.9679000000000001)	-1
BIGGS	('white', 0.8269)	-1
LIPPI	('white', 0.9287000000000001)	-1
CAMARATA	('white', 0.9899)	-1
MELONE	('white', 0.9396)	-1
KOUGH	('white', 0.9667)	-1
LIPPA	('white', 0.9702)	-1
ODEGAARD	('white', 0.9748)	('white', 'french')
LIPPE	('white', 0.9433)	-1
TINGLEY	('white', 0.9458)	-1
KORTHALS	('white', 0.983)	-1
WIERS	('white', 0.9599)	('white', 'dutch')
CAYA	('white', 0.9397)	None
CAYO	('white', 0.5322)	None
ANDAZOLA	('hispanic', 0.8948999999999999)	('white', 'finnish')
TINGLER	('white', 0.9702)	('white', 'dutch')
COLEBANK	('white', 0.9731000000000001)	-1
VANDERLIP	('white', 0.9516)	-1
DOR	('black', 0.5)	None
MEADER	('white', 0.9561)	('white', 'dutch')
BALTER	('white', 0.9242)	('white', 'dutch')
BALTES	('white', 0.9448000000000001)	('white', 'greek')
LAFONT	('white', 0.8323)	-1
AMO	('white', 0.8245)	None
DAUBENSPECK	('white', 0.9751000000000001)	-1
BROOKOVER	('white', 0.9669)	('white', 'dutch')
PASSEY	('white', 0.9439)	-1
AMY	('white', 0.8284)	None
HOLDRIDGE	('white', 0.9473999999999999)	-1
KEWLEY	('white', 0.9046)	-1
LAFOND	('white', 0.8769)	-1
PINGLETON	('white', 0.9495999999999999)	('white', 'french')
MANUELE	('white', 0.9268000000000001)	-1
EAGLES	('white', 0.8109999999999999)	('white', 'greek')
REAS	('white', 0.9089)	None
ROSOL	('white', 0.929)	-1
MINOGUE	('white', 0.9621)	-1
BROCK	('white', 0.8502)	-1
ARTHER	('white', 0.6612)	('white', 'dutch')
BUCKBEE	('white', 0.9699)	-1
SLAYBAUGH	('white', 0.9819)	-1
SCHATZMAN	('white', 0.9390000000000001)	('white', 'dutch')
SCHNAKENBERG	('white', 0.9776)	('white', 'german')
POULTON	('white', 0.9462)	('white', 'french')
BROCE	('white', 0.9124)	-1
KADAR	('white', 0.8841)	-1
HIPWELL	('white', 0.9811)	('white', 'english')
MARUT	('white', 0.9567)	-1
VENCILL	('white', 0.9714)	-1
PAPARELLA	('white', 0.9554)	('white', 'finnish')
GRACIA	('hispanic', 0.8068000000000001)	('white', 'abkhaz')
GRANHOLM	('white', 0.955)	('white', 'swedish')
GRACIE	('white', 0.8303)	-1
PEKAR	('white', 0.9615)	-1
STORK	('white', 0.9608)	-1
HERRERO	('hispanic', 0.6883)	('hispanic', 'spanish')
MILLING	('white', 0.7506999999999999)	('white', 'anglo-saxon')
FINKLE	('white', 0.9548000000000001)	-1
HERRERA	('hispanic', 0.9193000000000001)	-1
AMBERS	('black', 0.49090000000000006)	('white', 'dutch')
BELISLE	('white', 0.885)	-1
GUINDON	('white', 0.9637)	('white', 'english')
GORHAM	('white', 0.7265)	-1
GERLACH	('white', 0.9692000000000001)	('white', 'ukrainian')
WAUNEKA	('amInd', 0.9843999999999999)	('white', 'belarusian')
WINICK	('white', 0.9489)	-1
HEIMBACH	('white', 0.973)	('white', 'ukrainian')
BORUNDA	('hispanic', 0.9183)	-1
CONSUEGRA	('hispanic', 0.8987)	-1
PERRETTA	('white', 0.9407)	-1
STEFANIK	('white', 0.9742000000000001)	('white', 'estonian')
DOMEIER	('white', 0.9668000000000001)	('white', 'french')
BELITZ	('white', 0.9575)	('white', 'german')
OSMENT	('white', 0.9773000000000001)	('white', 'french')
OGARRO	('black', 0.8995000000000001)	-1
SARDINAS	('hispanic', 0.8759)	('white', 'greek')
AKAU	('asian', 0.5492)	None
WILSHIRE	('white', 0.895)	-1
ZALE	('white', 0.925)	None
KANGAS	('white', 0.9615)	('white', 'greek')
MALLEY	('white', 0.9414)	-1
GABORIAULT	('white', 0.9742000000000001)	-1
VERDEJO	('hispanic', 0.8818)	-1
CASSIS	('white', 0.7716)	('white', 'lithuanian')
MALLEK	('white', 0.9349)	('white', 'czech')
MALLEN	('white', 0.8255)	-1
KAROL	('white', 0.9528)	-1
RISKE	('white', 0.9695999999999999)	-1
NOSEK	('white', 0.9708)	('white', 'czech')
WINFORD	('white', 0.5068)	('white', 'english')
WHISENANT	('white', 0.9179999999999999)	-1
RISKO	('white', 0.9555)	('white', 'adygean')
COVINO	('white', 0.9668000000000001)	-1
GILPIN	('white', 0.9115000000000001)	('white', 'dutch')
HAJI	('black', 0.3358)	None
BISCHEL	('white', 0.9891)	-1
LOPARDO	('white', 0.9367)	-1
TIDD	('white', 0.9562999999999999)	None
CALICA	('asian', 0.6711)	-1
KUEBLER	('white', 0.972)	('white', 'dutch')
KAROW	('white', 0.9833)	('white', 'russian')
SELKIRK	('white', 0.9053)	-1
CALICO	('white', 0.7061)	-1
ASIF	('asian', 0.7990999999999999)	None
CLASBY	('white', 0.9541)	('white', 'danish')
BROZEK	('white', 0.9778)	('white', 'czech')
BLACKETER	('white', 0.9143000000000001)	('white', 'dutch')
CARBALLO	('hispanic', 0.8835999999999999)	-1
VITAGLIANO	('white', 0.9470000000000001)	('white', 'italian')
RIEBE	('white', 0.9639)	-1
EARHART	('white', 0.9523999999999999)	-1
MOLTER	('white', 0.9589)	('white', 'dutch')
VINH	('asian', 0.9473)	None
MATTINSON	('white', 0.9564)	('white', 'icelandic')
EMMANUEL	('black', 0.5577000000000001)	-1
STANDFIELD	('white', 0.5519)	-1
MOIST	('white', 0.982)	-1
WADAS	('white', 0.9533)	('white', 'greek')
WILHELMSEN	('white', 0.9377)	('white', 'danish')
MOREFIELD	('white', 0.9223)	-1
SKOLNICK	('white', 0.9473999999999999)	-1
CHRISTOFFEL	('white', 0.9588)	-1
TY	('asian', 0.8434)	None
TU	('asian', 0.943)	None
SCHERMAN	('white', 0.9336)	('white', 'dutch')
AKENS	('white', 0.6957)	('white', 'dutch')
TO	('asian', 0.9447)	None
LANPHEAR	('white', 0.9608)	-1
BOUILLON	('white', 0.8729)	('white', 'french')
BUFFA	('white', 0.9562)	-1
SOUTHAM	('white', 0.9155)	-1
TE	('asian', 0.8671)	None
BOHNSACK	('white', 0.9882)	-1
TA	('asian', 0.9547)	None
SCHIFFMAN	('white', 0.9728)	('white', 'dutch')
WAHAB	('white', 0.4302)	-1
SPICKARD	('white', 0.958)	('white', 'french')
RYNDERS	('white', 0.9481999999999999)	('white', 'dutch')
SANDIN	('white', 0.8201999999999999)	('white', 'swedish')
FRIERSON	('black', 0.6654000000000001)	('white', 'icelandic')
FOTHERGILL	('white', 0.8989)	-1
CEJA	('hispanic', 0.9665)	None
STENBERG	('white', 0.9569)	('white', 'german')
ALLSUP	('white', 0.9137000000000001)	-1
DEBNAM	('black', 0.6272)	-1
SHEIL	('white', 0.9478)	-1
PETERMAN	('white', 0.9162)	('white', 'dutch')
ARLT	('white', 0.9643)	None
MCEACHRON	('white', 0.7143)	('white', 'french')
FOUGERE	('white', 0.8979)	-1
SILVESTER	('white', 0.9037000000000001)	('white', 'dutch')
HUEBNER	('white', 0.9669)	('white', 'dutch')
CHEUVRONT	('white', 0.9673999999999999)	-1
ARIZMENDI	('hispanic', 0.9322)	-1
SHAPPELL	('white', 0.9562999999999999)	('white', 'english')
MCBROOM	('white', 0.8515999999999999)	-1
MOSEL	('white', 0.9565)	-1
ROUTON	('white', 0.9523999999999999)	('white', 'french')
KWOK	('asian', 0.9484)	None
OZAETA	('hispanic', 0.7494)	-1
KWON	('asian', 0.9637)	None
ATKISSON	('white', 0.9445999999999999)	('white', 'french')
FALK	('white', 0.9609000000000001)	None
STRENGTH	('white', 0.9521)	-1
SWATEK	('white', 0.9608)	('white', 'czech')
TARBET	('white', 0.9738)	('white', 'french')
BARTOLUCCI	('white', 0.9741)	-1
FALL	('white', 0.7617)	None
TRAGESSER	('white', 0.9495)	('white', 'dutch')
MOSES	('white', 0.5792)	('white', 'greek')
MOSER	('white', 0.9570000000000001)	('white', 'dutch')
SCHULER	('white', 0.9379000000000001)	('white', 'dutch')
GABLE	('white', 0.91)	-1
MCMICKLE	('white', 0.7927)	-1
MIECZKOWSKI	('white', 0.9861)	('white', 'polish')
STABENOW	('white', 0.9589)	('white', 'russian')
VINT	('white', 0.9476)	None
BALIK	('white', 0.9494)	('white', 'estonian')
AMARO	('hispanic', 0.8442000000000001)	-1
AMARI	('white', 0.8748)	-1
WINSLETT	('white', 0.8754000000000001)	-1
WOODBRIDGE	('white', 0.8664000000000001)	-1
CRISTALES	('hispanic', 0.8896999999999999)	('white', 'greek')
CASTAGNOLA	('white', 0.8824)	('white', 'finnish')
METTE	('white', 0.9579000000000001)	-1
SCANLON	('white', 0.9625)	('white', 'french')
OYAMA	('asian', 0.8027)	-1
SZCZERBA	('white', 0.9726)	('white', 'abkhazian')
METTS	('white', 0.8308)	-1
ALTMAN	('white', 0.9409000000000001)	('white', 'dutch')
OSTLUND	('white', 0.9593)	('white', 'swedish')
TAKAYAMA	('asian', 0.8665999999999999)	-1
OTWELL	('white', 0.9643)	('white', 'english')
ULIANO	('white', 0.9534)	('white', 'italian')
GALLETTI	('white', 0.8571)	-1
FROMER	('white', 0.9490000000000001)	('white', 'dutch')
LETTERMAN	('white', 0.9394)	('white', 'dutch')
LEASURE	('white', 0.9541)	-1
MAGNUS	('white', 0.8948)	('white', 'latin')
BRIONES	('hispanic', 0.8006)	('white', 'greek')
GALLETTA	('white', 0.9611)	-1
REININGER	('white', 0.9545999999999999)	('white', 'dutch')
TENER	('white', 0.9693999999999999)	('white', 'dutch')
GAVIDIA	('hispanic', 0.893)	('white', 'abkhaz')
STARNS	('white', 0.9176000000000001)	-1
DENTE	('white', 0.9326000000000001)	-1
BRECHT	('white', 0.9668000000000001)	-1
CILIBERTO	('white', 0.9542)	-1
BILLEY	('white', 0.5648)	-1
DOLLE	('white', 0.9691)	-1
BILLET	('white', 0.9732)	('white', 'french')
GRAMES	('white', 0.9645)	('white', 'greek')
SLIFE	('white', 0.9438)	-1
SEAT	('white', 0.9209)	None
CRYSLER	('white', 0.9734)	('white', 'dutch')
DOLLY	('white', 0.8273)	-1
SEAL	('white', 0.9290999999999999)	None
HERMES	('white', 0.9581000000000001)	('white', 'greek')
HIGMAN	('white', 0.9701000000000001)	('white', 'dutch')
LUCKENBILL	('white', 0.9577)	-1
EBERHARD	('white', 0.9551999999999999)	('white', 'french')
TWINE	('black', 0.6431999999999999)	-1
FRANCESCHI	('white', 0.5325)	-1
BRECHER	('white', 0.9594)	('white', 'dutch')
RUCKERT	('white', 0.9612)	-1
EBERHART	('white', 0.8095)	-1
WARRING	('white', 0.8583)	('white', 'anglo-saxon')
VANGORP	('white', 0.9826999999999999)	-1
LARKINS	('white', 0.5882000000000001)	-1
BLANKS	('black', 0.5247999999999999)	-1
FRIESZ	('white', 0.9571)	-1
FRIESS	('white', 0.9759)	-1
HORTMAN	('white', 0.8996999999999999)	('white', 'dutch')
BLANKE	('white', 0.9654)	-1
RAMSDEN	('white', 0.9529000000000001)	-1
FRIESE	('white', 0.9589)	('white', 'italian')
PANGANIBAN	('asian', 0.8493999999999999)	('white', 'romanian')
SPADY	('white', 0.5241)	-1
HASSEY	('white', 0.9017000000000001)	-1
MEFFERD	('white', 0.9460999999999999)	-1
COPPIN	('white', 0.6042000000000001)	('white', 'dutch')
RAPLEY	('white', 0.4936)	-1
SHRESTHA	('asian', 0.8461)	-1
FANFAN	('black', 0.7456999999999999)	('white', 'romanian')
BANGHART	('white', 0.9562999999999999)	-1
ACKLES	('white', 0.644)	('white', 'greek')
HASSEN	('white', 0.6759999999999999)	('white', 'danish')
HASSEL	('white', 0.8479000000000001)	-1
PINKSTAFF	('white', 0.9814)	-1
OTTAVIANO	('white', 0.9742000000000001)	('white', 'italian')
SPADA	('white', 0.9481)	-1
SPADE	('white', 0.9259000000000001)	-1
MAQUEDA	('hispanic', 0.9287000000000001)	-1
CEVALLOS	('hispanic', 0.9179999999999999)	('white', 'greek')
CHARLET	('white', 0.9318000000000001)	('white', 'french')
VOGELGESANG	('white', 0.9439)	-1
GABINO	('hispanic', 0.9248000000000001)	-1
WARZECHA	('white', 0.9536)	-1
GALBAN	('hispanic', 0.7642)	('white', 'romanian')
SHUMAKER	('white', 0.9448000000000001)	('white', 'dutch')
JENIFER	('black', 0.8467)	('white', 'dutch')
HESSLING	('white', 0.9716)	('white', 'anglo-saxon')
KEREKES	('white', 0.9544)	('white', 'greek')
GAETZ	('white', 0.9419)	-1
STRADLING	('white', 0.9686)	('white', 'anglo-saxon')
SKELLY	('white', 0.9515)	-1
BERES	('white', 0.9390000000000001)	('white', 'greek')
HOSSEINI	('white', 0.7887000000000001)	-1
GEOFFROY	('white', 0.9386)	-1
SCHALK	('white', 0.9711)	-1
SCHALL	('white', 0.9669)	-1
GAETA	('white', 0.4999)	-1
STROWBRIDGE	('black', 0.5175)	-1
WINDT	('white', 0.9538)	-1
DAVISON	('white', 0.8184999999999999)	('white', 'icelandic')
BROY	('white', 0.8565)	None
BULLIS	('white', 0.9251999999999999)	('white', 'lithuanian')
EGGETT	('white', 0.9716)	-1
BROZ	('white', 0.96)	None
BROW	('white', 0.8822)	None
MOFFAT	('white', 0.9451)	-1
TURCIOS	('hispanic', 0.9523999999999999)	('white', 'greek')
PERFECTO	('hispanic', 0.8053)	-1
SHARROCK	('white', 0.8659)	-1
BROE	('white', 0.9540000000000001)	None
BROD	('white', 0.9653)	None
AXELSON	('white', 0.9715)	('white', 'icelandic')
RUNDELL	('white', 0.9512)	('white', 'english')
SHOULDERS	('white', 0.5882000000000001)	('white', 'dutch')
ZABLOCKI	('white', 0.9802)	('white', 'polish')
SANJURJO	('hispanic', 0.8554)	-1
HONAN	('white', 0.9519)	('white', 'romanian')
CERRITOS	('hispanic', 0.9606)	('white', 'greek')
RHYMES	('black', 0.5705)	('white', 'greek')
RHYMER	('white', 0.8270000000000001)	('white', 'dutch')
KROLIKOWSKI	('white', 0.9751000000000001)	('white', 'polish')
JOURNEY	('white', 0.7118000000000001)	-1
SCHLITT	('white', 0.9732)	-1
SCHLITZ	('white', 0.9455)	('white', 'german')
SUTO	('white', 0.7954000000000001)	None
WIVELL	('white', 0.9756)	('white', 'english')
CRANSTON	('white', 0.9129999999999999)	('white', 'french')
LABROSSE	('white', 0.9514)	-1
GIAIMO	('white', 0.955)	-1
MATIAS	('hispanic', 0.73)	('white', 'greek')
HOLTHAUS	('white', 0.9854)	('white', 'latin')
LOCASTRO	('white', 0.9573999999999999)	-1
BROMMER	('white', 0.9588)	('white', 'dutch')
CEDRONE	('white', 0.9823999999999999)	-1
BONNY	('white', 0.5978)	('white', 'polish')
MARKIN	('white', 0.9194)	('white', 'dutch')
WARMOTH	('white', 0.9323)	-1
MIKUS	('white', 0.9791)	('white', 'lithuanian')
JASKOT	('white', 0.9954999999999999)	('white', 'french')
MCGETTIGAN	('white', 0.9734999999999999)	('white', 'romanian')
LOUVIERE	('white', 0.9228000000000001)	-1
DUZAN	('white', 0.9681000000000001)	('white', 'romanian')
KIMMEY	('white', 0.9326000000000001)	-1
TREVATHAN	('white', 0.9066)	('white', 'turkish')
WACHOB	('white', 0.9648)	-1
KITKO	('white', 0.9743)	('white', 'adygean')
PURSELL	('white', 0.9704)	('white', 'english')
HENDY	('white', 0.6944)	-1
GALYON	('white', 0.9394)	('white', 'french')
NORTHUP	('white', 0.9203)	-1
ESTEVEZ	('hispanic', 0.9059)	('hispanic', 'spanish')
GELL	('white', 0.7833)	None
ESTEVES	('hispanic', 0.46299999999999997)	('white', 'greek')
KOPCZYNSKI	('white', 0.9801000000000001)	('white', 'polish')
CARLONE	('white', 0.9425)	-1
FUCHS	('white', 0.961)	-1
TAGGART	('white', 0.8884000000000001)	-1
FLETT	('white', 0.8064)	-1
KELTNER	('white', 0.9659)	('white', 'dutch')
GLAVAN	('white', 0.9659)	('white', 'romanian')
MORNING	('black', 0.5354)	('white', 'anglo-saxon')
DEVLIN	('white', 0.9359999999999999)	('white', 'french')
BEGGS	('white', 0.9495)	-1
CREWS	('white', 0.7774)	-1
ARIZA	('hispanic', 0.8948)	('asian', 'kurdish')
COTTMAN	('black', 0.738)	('white', 'dutch')
MIKULSKI	('white', 0.9659)	('white', 'polish')
MCGANN	('white', 0.9193000000000001)	-1
MATZA	('white', 0.9366)	('asian', 'kurdish')
LAVE	('white', 0.6762999999999999)	None
KOLAR	('white', 0.9562)	-1
ILLIG	('white', 0.9666)	-1
LAVY	('white', 0.9523999999999999)	None
TAMBURRO	('white', 0.9383)	-1
SUPPA	('white', 0.965)	-1
CELESTINO	('hispanic', 0.5670000000000001)	-1
CASANOVA	('hispanic', 0.7021)	('white', 'galician')
OSER	('white', 0.9697)	None
FERREN	('white', 0.938)	-1
KNAACK	('white', 0.9771)	-1
CELESTINE	('black', 0.8734000000000001)	-1
BAZZLE	('white', 0.8898999999999999)	-1
WEBLEY	('white', 0.5431)	-1
RICARDO	('hispanic', 0.6018)	-1
FERRER	('hispanic', 0.6376)	('white', 'dutch')
TROUTNER	('white', 0.9714)	('white', 'dutch')
SCARPELLI	('white', 0.9604)	('white', 'italian')
DUTCH	('white', 0.7848)	-1
GAUMOND	('white', 0.9814)	-1
RAD	('white', 0.6778)	None
RAE	('white', 0.9217)	None
RAHILLY	('white', 0.9853000000000001)	-1
RUPARD	('white', 0.9445)	('white', 'french')
ZAMAN	('asian', 0.7248)	('white', 'dutch')
RAO	('asian', 0.7222)	None
RAJ	('asian', 0.7745000000000001)	None
RAK	('white', 0.9549)	None
RAI	('asian', 0.8177)	None
RAU	('white', 0.9224)	None
RAS	('white', 0.7868)	None
COLDWELL	('white', 0.8615999999999999)	('white', 'english')
ALBERG	('white', 0.9702)	('white', 'german')
RAZ	('white', 0.6960999999999999)	None
MADDING	('white', 0.8626999999999999)	('white', 'anglo-saxon')
RAY	('white', 0.7759)	None
KALUZNY	('white', 0.9825)	('white', 'polish')
GROSHEK	('white', 0.9658)	('white', 'czech')
JEANFRANCOIS	('black', 0.8656)	('white', 'lithuanian')
VESSELS	('white', 0.8425)	-1
LAMORTE	('white', 0.9606)	-1
GARFINKLE	('white', 0.9687)	-1
GRANJA	('hispanic', 0.818)	-1
SHEPLER	('white', 0.9701000000000001)	('white', 'dutch')
EISCHEID	('white', 0.9788)	-1
MONTMINY	('white', 0.9852)	('white', 'polish')
OGLESBEE	('white', 0.9165000000000001)	-1
SOLEM	('white', 0.9703)	-1
PLATEK	('white', 0.9688)	('white', 'czech')
ASTUDILLO	('hispanic', 0.8989)	-1
CAIRE	('white', 0.6795)	-1
ALDANA	('hispanic', 0.8854000000000001)	-1
CANSINO	('hispanic', 0.8079000000000001)	-1
CAIRO	('white', 0.7288)	-1
KULOW	('white', 0.9279999999999999)	('white', 'russian')
HOWDEN	('white', 0.9186)	-1
OSBY	('black', 0.8045)	None
PLATER	('black', 0.6548999999999999)	('white', 'dutch')
ROSSELL	('white', 0.7889)	('white', 'english')
LATIOLAIS	('white', 0.9873999999999999)	('white', 'lithuanian')
FUKUHARA	('asian', 0.8698999999999999)	-1
FOUCH	('white', 0.8388)	-1
GUYETTE	('white', 0.9492)	-1
NEILL	('white', 0.9477)	-1
LABAUVE	('white', 0.9322)	-1
ROGINSKI	('white', 0.9664)	('white', 'polish')
PERRYMAN	('white', 0.6452)	('white', 'dutch')
BOUWKAMP	('white', 0.965)	-1
NEILS	('white', 0.8625)	-1
ZMIJEWSKI	('white', 0.9773999999999999)	('white', 'polish')
CORNEJO	('hispanic', 0.9253)	-1
BERLANGA	('hispanic', 0.9231)	-1
MAWYER	('white', 0.9662999999999999)	('white', 'dutch')
CEA	('hispanic', 0.46159999999999995)	None
COOMBE	('white', 0.9723)	-1
CABELLO	('hispanic', 0.841)	-1
PFANNENSTIEL	('white', 0.9814)	-1
RUDELL	('white', 0.9434)	('white', 'english')
COOMBS	('white', 0.8556)	-1
GRONOWSKI	('white', 0.9918)	('white', 'polish')
CZARNIK	('white', 0.9806999999999999)	('white', 'estonian')
NEYENS	('white', 0.9876)	('white', 'dutch')
BATTEY	('white', 0.8170999999999999)	-1
MASSAQUOI	('black', 0.8741)	-1
TEKLE	('black', 0.8253)	-1
REEVE	('white', 0.9393)	-1
CUTCHER	('white', 0.9409000000000001)	('white', 'dutch')
POLHEMUS	('white', 0.9629000000000001)	('white', 'latin')
FRIEDLI	('white', 0.958)	('white', 'italian')
HAGGAR	('white', 0.8344)	-1
NOVELLO	('white', 0.8896)	-1
NOVELLI	('white', 0.9723999999999999)	('white', 'italian')
HOUSEWORTH	('white', 0.805)	-1
BLANCAS	('hispanic', 0.9265000000000001)	('white', 'greek')
FAWLEY	('white', 0.9815)	-1
FOGARTY	('white', 0.9589)	-1
NOVELLA	('white', 0.5621)	('white', 'finnish')
BOYLAND	('black', 0.5565)	('white', 'french')
KNAPTON	('white', 0.9634999999999999)	('white', 'french')
HOUCHINS	('white', 0.8911)	-1
DEVINCENZI	('white', 0.9392)	-1
GRETHER	('white', 0.9711)	('white', 'dutch')
STURMAN	('white', 0.9551999999999999)	('white', 'dutch')
HIBSHMAN	('white', 0.9682999999999999)	('white', 'dutch')
BEJARANO	('hispanic', 0.9223)	('white', 'italian')
PRYER	('white', 0.6035)	('white', 'dutch')
HORA	('white', 0.7484999999999999)	None
SHUMATE	('white', 0.8802)	-1
HORD	('white', 0.8845000000000001)	None
ANCRUM	('black', 0.9439)	-1
BHULLAR	('asian', 0.8934000000000001)	-1
HORI	('asian', 0.8128)	None
TIJERINO	('hispanic', 0.9390999999999999)	-1
HORN	('white', 0.8675)	None
GONGORA	('hispanic', 0.8641)	-1
HORR	('white', 0.9714)	None
MCCLASKEY	('white', 0.9587)	-1
PEITZ	('white', 0.9576)	-1
MCMANAMAN	('white', 0.9615)	('white', 'dutch')
ROSSIN	('white', 0.7864)	('white', 'dutch')
TREADAWAY	('white', 0.9353)	-1
KYLLO	('white', 0.9786)	-1
ROSSIE	('white', 0.8308)	-1
RECENDEZ	('hispanic', 0.9803000000000001)	('hispanic', 'spanish')
KIRCHMAN	('white', 0.9861)	('white', 'dutch')
ALVISO	('hispanic', 0.7504000000000001)	-1
AUNGST	('white', 0.9765)	-1
YOUSSEF	('white', 0.7931999999999999)	-1
KIRKLAND	('white', 0.7095999999999999)	('white', 'french')
MEYER	('white', 0.9606999999999999)	('white', 'dutch')
THAKKAR	('asian', 0.9198999999999999)	-1
KANTER	('white', 0.96)	('white', 'dutch')
LIMERICK	('white', 0.8826999999999999)	-1
DEGREGORY	('white', 0.9118)	-1
KICKLIGHTER	('white', 0.9604)	('white', 'dutch')
PETROFF	('white', 0.9556999999999999)	('white', 'russian')
COEN	('white', 0.9501000000000001)	None
SODERHOLM	('white', 0.9501000000000001)	('white', 'swedish')
DIGBY	('white', 0.8249)	('white', 'danish')
DITMARS	('white', 0.9691)	-1
KIMBREL	('white', 0.8623999999999999)	-1
COEY	('white', 0.9451)	None
MILBOURNE	('black', 0.5163)	-1
BOOKWALTER	('white', 0.9614)	('white', 'dutch')
STUMPF	('white', 0.9682999999999999)	-1
LESSNER	('white', 0.9538)	('white', 'dutch')
LILLICH	('white', 0.9693999999999999)	('white', 'belarusian')
STUMPO	('white', 0.977)	-1
HOSICK	('white', 0.9601999999999999)	-1
STUMPH	('white', 0.9662000000000001)	-1
KALISZEWSKI	('white', 0.9942)	('white', 'polish')
TURLINGTON	('white', 0.856)	('white', 'french')
FLANDERS	('white', 0.8745999999999999)	('white', 'dutch')
STUMPP	('white', 0.973)	-1
TULEY	('white', 0.9425)	-1
SEDLAR	('white', 0.9577)	-1
MEINKE	('white', 0.968)	-1
BUNTIN	('white', 0.8111)	('white', 'dutch')
RAINS	('white', 0.9299)	-1
JOCHEM	('white', 0.9455)	-1
PATZ	('white', 0.9520000000000001)	None
PATA	('white', 0.733)	None
PATE	('white', 0.8234)	None
MAZEIKA	('white', 0.9806)	('white', 'belarusian')
GUNNELLS	('white', 0.8782)	-1
WATTON	('white', 0.9601000000000001)	('white', 'french')
SWAMINATHAN	('asian', 0.9293)	('white', 'turkish')
AQUILAR	('hispanic', 0.9094)	-1
RAINE	('white', 0.7651)	-1
HAYNIE	('white', 0.8261)	-1
WATERMAN	('white', 0.8863)	('white', 'dutch')
SLOTHOWER	('white', 0.9736)	('white', 'dutch')
MCLUCKIE	('white', 0.9519)	-1
WAKER	('white', 0.5194)	('white', 'dutch')
CADY	('white', 0.9358)	None
